off_long,off_lat,pop_up
116.448,39.907,8
116.448,39.958,2
116.449,39.81,17
116.449,39.871,10
116.45,39.907,1
116.451,39.864,2
116.451,39.88,6
116.451,39.892,1
116.451,39.953,5
116.451,39.987,48
116.451,39.997,12
116.451,40.0,7
116.451,40.231,4
116.452,39.875,2
116.452,39.922,29
116.452,39.954,4
116.452,40.008,12
116.453,39.805,4
116.453,39.906,19
116.453,39.907,50
116.453,40.117,2
116.454,39.415,1
116.454,39.867,17
116.454,39.874,22
116.454,39.879,10
116.455,39.863,3
116.455,39.875,17
116.455,39.88,19
116.455,39.885,51
116.455,39.889,3
116.455,39.895,70
116.455,39.92,9
116.455,39.925,4
116.455,39.938,45
116.455,39.941,39
116.455,39.943,1
116.455,39.945,47
116.455,39.955,15
116.456,39.906,11
116.456,39.91,46
116.456,39.911,8
116.457,39.87,1
116.457,39.883,80
116.457,39.917,16
116.457,40.019,3
116.457,40.117,1
116.458,39.906,15
116.458,39.907,24
116.458,39.949,6
116.458,39.987,2
116.459,39.949,3
116.459,39.958,3
116.46,40.0,4
116.461,39.87,2
116.461,39.872,11
116.461,39.873,12
116.461,39.878,20
116.461,39.882,2
116.461,39.922,13
116.461,39.993,2
116.461,40.005,2
116.461,40.009,1
116.461,40.012,2
116.462,39.859,2
116.462,39.87,13
116.462,39.932,6
116.462,39.961,40
116.462,40.234,11
116.463,39.874,16
116.463,39.883,4
116.463,39.907,11
116.463,39.916,9
116.463,39.92,2
116.464,39.907,27
116.464,39.983,5
116.465,39.998,7
116.466,39.857,1
116.466,39.883,1
116.466,39.922,19
116.466,39.947,6
116.466,40.006,2
116.466,40.009,1
116.467,39.806,1
116.467,39.883,1
116.467,39.951,9
116.467,39.965,14
116.467,39.983,102
116.467,40.003,3
116.468,39.87,12
116.468,39.939,22
116.468,39.942,10
116.468,39.943,6
116.469,39.87,5
116.469,39.874,14
116.469,39.907,1
116.469,40.01,6
116.47,39.854,1
116.47,39.907,14
116.47,39.932,3
116.47,39.986,51
116.471,39.867,6
116.471,39.873,1
116.471,39.876,13
116.471,39.88,16
116.471,39.885,14
116.471,39.889,18
116.471,39.891,3
116.471,39.894,5
116.471,39.895,21
116.471,39.904,7
116.471,39.905,12
116.471,39.909,34
116.471,39.911,17
116.471,39.916,16
116.471,39.92,23
116.471,39.932,20
116.472,39.878,8
116.472,39.916,10
116.472,39.919,6
116.472,39.923,3
116.472,39.928,21
116.472,39.929,8
116.473,39.8,1
116.473,39.899,24
116.473,39.921,5
116.473,39.927,5
116.474,39.883,1
116.474,39.891,34
116.474,39.906,11
116.474,39.971,15
116.474,39.977,2
116.474,39.984,10
116.475,39.849,3
116.475,39.878,1
116.476,39.396,1
116.476,39.914,1
116.476,40.237,26
116.477,39.866,3
116.477,39.899,14
116.477,39.921,14
116.477,39.932,17
116.478,39.926,2
116.479,39.875,1
116.479,39.891,15
116.479,39.955,8
116.479,39.976,4
116.48,39.986,3
116.482,39.957,1
116.483,39.89,5
116.483,39.912,2
116.483,39.933,4
116.483,39.939,1
116.483,39.944,1
116.483,39.952,1
116.483,39.966,3
116.483,39.972,2
116.483,39.975,4
116.483,39.981,4
116.483,39.985,15
116.483,39.988,1
116.483,39.989,18
116.483,40.237,16
116.484,39.899,2
116.485,39.952,7
116.486,39.891,71
116.486,39.914,4
116.486,39.932,5
116.487,39.992,5
116.487,40.236,14
116.488,39.314,2
116.488,39.69,1
116.488,39.914,1
116.488,39.921,8
116.489,39.878,1
116.489,39.879,2
116.489,39.906,3
116.489,39.928,1
116.489,40.214,6
116.49,39.333,1
116.49,39.892,78
116.49,39.905,4
116.49,40.208,11
116.491,39.899,7
116.491,39.905,15
116.491,39.927,11
116.492,39.316,1
116.492,39.907,5
116.492,39.914,1
116.492,39.921,8
116.492,39.934,4
116.492,39.957,2
116.493,39.953,2
116.494,39.325,1
116.494,40.056,1
116.495,39.682,3
116.495,39.892,38
116.495,39.899,12
116.495,39.923,14
116.495,39.925,11
116.495,39.926,4
116.495,39.929,6
116.495,39.931,2
116.496,39.875,14
116.496,39.896,4
116.497,39.874,1
116.497,39.914,4
116.498,39.921,1
116.498,39.935,11
116.499,39.793,3
116.5,39.914,45
116.5,40.004,1
116.5,40.056,2
116.502,39.837,1
116.502,39.872,10
116.502,39.906,8
116.503,39.891,56
116.506,39.914,1
116.506,39.915,1
116.506,40.01,2
116.507,39.791,16
116.507,39.891,68
116.507,40.208,4
116.508,39.868,1
116.508,39.915,1
116.508,39.922,1
116.509,39.906,15
116.51,39.788,6
116.511,39.773,1
116.512,39.939,5
116.513,39.891,126
116.514,39.924,4
116.515,39.782,45
116.515,39.868,1
116.515,39.912,1
116.515,40.021,4
116.516,40.022,4
116.516,40.04,5
116.518,39.776,10
116.518,39.924,1
116.518,39.94,1
116.518,40.209,8
116.519,39.854,3
116.519,39.915,4
116.519,39.94,5
116.521,39.672,4
116.521,39.999,1
116.524,39.881,1
116.524,39.915,22
116.525,39.907,10
116.526,39.908,10
116.526,39.94,10
116.526,40.038,23
116.528,39.915,62
116.528,40.209,5
116.529,39.84,2
116.529,39.915,26
116.534,39.914,27
116.536,39.934,18
116.536,40.208,2
116.537,39.924,6
116.537,39.939,7
116.537,39.94,4
116.538,39.939,24
116.539,39.739,4
116.539,39.746,7
116.539,39.753,7
116.539,39.758,1
116.539,39.914,7
116.541,39.914,97
116.541,39.944,11
116.541,39.952,37
116.541,39.955,2
116.541,39.958,26
116.541,39.963,8
116.544,39.353,1
116.545,39.736,1
116.545,39.914,4
116.546,39.665,1
116.546,39.907,6
116.546,39.908,8
116.546,39.964,11
116.547,39.907,12
116.548,39.871,1
116.549,39.964,11
116.549,40.067,1
116.55,39.914,4
116.55,40.076,3
116.55,40.208,4
116.551,39.969,2
116.552,40.086,4
116.553,39.939,2
116.554,39.963,16
116.554,40.099,8
116.555,39.914,10
116.558,39.914,2
116.558,39.963,2
116.558,40.007,10
116.559,40.003,40
116.559,40.113,3
116.561,40.208,3
116.562,39.802,1
116.563,39.731,2
116.563,39.988,7
116.564,39.976,6
116.565,39.881,43
116.566,39.874,21
116.566,39.888,21
116.566,39.968,3
116.567,39.913,1
116.567,39.914,5
116.568,39.908,10
116.569,39.908,20
116.569,39.958,15
116.57,39.893,2
116.57,39.91,2
116.571,39.9,34
116.571,39.904,4
116.571,39.909,1
116.572,39.956,9
116.573,39.874,32
116.574,39.7,1
116.575,39.912,14
116.575,39.913,2
116.576,39.928,25
116.578,39.892,4
116.578,39.954,3
116.581,39.892,5
116.582,39.908,3
116.582,39.911,4
116.583,39.925,22
116.583,39.93,6
116.584,39.892,5
116.584,39.913,4
116.584,39.917,16
116.584,39.919,3
116.584,39.922,10
116.585,39.653,1
116.585,39.913,1
116.585,40.21,2
116.586,39.849,12
116.586,39.924,3
116.588,39.837,6
116.589,39.852,7
116.589,39.885,2
116.589,39.91,2
116.589,40.116,4
116.59,39.908,1
116.59,39.971,1
116.592,39.575,2
116.592,39.89,10
116.593,39.577,3
116.593,39.885,6
116.594,39.887,3
116.594,39.906,26
116.595,39.875,1
116.595,39.882,8
116.595,39.886,17
116.595,39.889,12
116.595,39.902,8
116.596,39.897,1
116.597,39.585,4
116.597,40.211,1
116.598,39.922,1
116.598,39.924,2
116.598,39.955,3
116.599,39.908,2
116.599,39.924,1
116.6,39.89,18
116.601,39.576,4
116.602,39.59,6
116.602,39.92,2
116.603,39.878,17
116.603,39.885,4
116.603,39.923,2
116.604,40.116,16
116.605,39.921,9
116.607,39.871,13
116.608,39.923,5
116.609,39.613,2
116.609,39.877,28
116.613,39.618,1
116.613,39.652,4
116.613,39.875,34
116.613,40.21,1
116.615,39.577,2
116.615,39.929,1
116.616,39.905,35
116.616,39.926,3
116.619,39.653,1
116.619,39.905,4
116.619,39.987,1
116.621,39.925,2
116.621,40.116,2
116.621,40.21,1
116.623,39.654,2
116.623,39.971,1
116.624,40.312,1
116.624,40.319,2
116.624,40.324,1
116.624,40.332,1
116.624,40.338,1
116.625,39.897,2
116.625,39.9,10
116.625,39.903,7
116.626,39.892,1
116.626,40.307,2
116.627,40.334,1
116.628,39.655,7
116.628,39.891,6
116.629,39.905,11
116.629,40.21,3
116.63,39.653,2
116.631,39.649,6
116.631,39.903,4
116.632,39.904,2
116.632,40.331,1
116.633,39.891,3
116.633,39.9,5
116.633,39.904,28
116.633,40.116,3
116.634,40.131,6
116.634,40.21,5
116.635,40.124,2
116.635,40.127,3
116.635,40.209,1
116.636,39.9,5
116.637,40.136,4
116.639,39.905,21
116.641,39.892,1
116.643,40.136,2
116.647,39.89,5
116.647,40.135,1
116.647,40.223,1
116.648,40.21,3
116.649,39.906,14
116.65,39.899,4
116.65,40.127,6
116.65,40.137,4
116.65,40.14,38
116.65,40.149,16
116.65,40.21,9
116.651,39.889,1
116.651,40.123,4
116.652,39.65,2
116.652,39.899,2
116.653,39.906,22
116.653,40.157,3
116.653,40.166,9
116.653,40.171,2
116.653,40.174,12
116.653,40.176,1
116.653,40.181,6
116.653,40.187,1
116.653,40.205,7
116.654,39.888,5
116.654,39.906,4
116.654,39.907,4
116.654,40.121,2
116.654,40.209,13
116.655,39.899,1
116.658,40.121,1
116.659,39.907,43
116.66,39.652,1
116.66,39.884,13
116.66,39.898,1
116.662,40.115,3
116.667,39.885,3
116.667,39.934,1
116.668,39.878,1
116.668,39.899,4
116.668,39.907,1
116.67,39.656,39
116.67,39.9,3
116.671,39.894,1
116.671,39.907,11
116.671,39.908,93
116.672,39.874,3
116.672,39.885,3
116.672,39.899,1
116.673,39.891,1
116.673,40.114,1
116.678,39.9,2
116.678,39.911,2
116.679,39.912,7
116.679,40.131,1
116.68,39.87,1
116.681,39.9,1
116.683,39.913,26
116.688,39.915,7
116.689,39.903,1
116.69,39.952,1
116.692,39.916,2
116.694,39.916,7
116.694,40.131,1
116.694,40.132,5
116.695,39.955,2
116.696,39.916,3
116.697,39.917,10
116.703,40.132,1
116.705,39.864,2
116.709,39.962,28
116.711,39.915,1
116.712,39.908,3
116.712,39.962,23
116.713,39.954,35
116.714,39.862,5
116.715,39.948,15
116.717,39.943,14
116.719,40.132,6
116.72,39.86,2
116.722,39.914,1
116.724,39.942,14
116.725,39.94,7
116.728,39.913,1
116.728,39.934,7
116.729,39.921,1
116.73,39.911,3
116.731,39.905,2
116.737,39.899,4
116.741,40.134,3
116.743,39.852,2
116.744,39.886,10
116.745,39.896,3
116.753,39.883,3
116.753,40.102,1
116.754,39.846,2
116.763,39.842,3
116.771,39.833,2
116.773,39.819,3
116.774,39.828,1
116.779,39.79,1
116.783,39.785,2
116.788,39.779,1
116.791,39.776,2
116.798,39.768,3
116.804,40.067,1
116.806,39.764,4
116.81,39.942,3
116.813,39.844,2
116.816,39.763,1
116.82,39.943,2
116.822,39.762,7
116.826,39.943,3
116.831,39.758,2
116.835,39.811,1
116.838,39.945,1
116.856,40.073,1
116.859,39.946,5
116.865,39.947,3
116.892,39.95,5
116.921,39.954,1
116.923,39.92,1
116.93,39.913,1
116.935,39.956,1
116.945,39.941,1
116.957,39.9,3
116.968,39.879,3
116.971,39.891,1
116.973,39.883,1
116.979,39.891,3
116.981,39.884,2
117.04,39.982,2
117.044,39.978,1
117.057,39.973,4
117.059,39.973,1
